"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"CM0110","2020-03-16 01:00:00","7.000","117.000","0.400","16.800","0.660","1019.300","","-99.000","-99.000","-99.000","-99.000","16.800","","16.200",""
"C0S940","2020-03-16 01:00:00","150.000","330.000","1.400","16.600","0.700","1003.700","","0.000","-99.000","-99.000","-99.000","16.700","","16.600",""
"C0X250","2020-03-16 01:00:00","33.000","0.000","0.000","17.500","0.760","1015.800","","0.000","-99.000","-99.000","-99.000","18.200","","17.500",""
"C0K520","2020-03-16 01:00:00","10.000","44.000","0.900","17.200","0.660","1017.700","","0.000","-99.000","-99.000","-99.000","17.200","","17.200",""
"C0Z200","2020-03-16 01:00:00","153.000","0.000","0.000","14.400","0.990","1005.300","","0.000","-99.000","-99.000","-99.000","14.400","","14.300",""
"C0V740","2020-03-16 01:00:00","60.000","317.000","1.700","17.400","0.900","1013.800","","0.000","-99.000","-99.000","-99.000","17.900","","17.400",""
"C0V790","2020-03-16 01:00:00","410.000","0.000","0.000","16.200","0.890","971.700","","-99.000","-99.000","-99.000","-99.000","16.500","","16.200",""
"C0G860","2020-03-16 01:00:00","45.000","137.000","0.300","17.600","0.750","1013.300","","0.000","-99.000","-99.000","-99.000","17.800","","17.600",""
"C0Z250","2020-03-16 01:00:00","1124.000","0.000","0.100","8.300","0.990","895.000","","0.000","-99.000","-99.000","-99.000","8.300","","8.100",""
"C0A560","2020-03-16 01:00:00","405.000","191.000","0.500","8.500","1.000","975.800","","0.000","-99.000","-99.000","-99.000","8.600","","8.300",""
"C0X190","2020-03-16 01:00:00","10.000","23.000","1.700","18.500","0.730","1018.200","","0.000","-99.000","-99.000","-99.000","18.600","","18.500",""
"C0S950","2020-03-16 01:00:00","415.000","231.000","2.200","13.400","0.850","973.000","","0.000","-99.000","-99.000","-99.000","13.400","","13.300",""
"C0A880","2020-03-16 01:00:00","6.000","0.000","0.000","10.400","0.910","1020.600","","0.000","-99.000","-99.000","-99.000","10.600","","10.300",""
"C0I530","2020-03-16 01:00:00","3014.000","241.000","6.400","0.800","0.080","701.200","","-99.000","-99.000","-99.000","-99.000","2.400","","0.800",""
"C0M670","2020-03-16 01:00:00","43.000","68.000","0.600","17.400","0.770","1014.300","","0.000","-99.000","-99.000","-99.000","17.900","","17.400",""
"C0Z061","2020-03-16 01:00:00","174.000","108.000","0.400","14.300","0.990","1005.200","","0.000","-99.000","-99.000","-99.000","14.300","","14.200",""
"C0M730","2020-03-16 01:00:00","40.000","116.000","0.300","17.600","0.820","1014.400","","0.000","-99.000","-99.000","-99.000","18.200","","17.600",""
"C0U750","2020-03-16 01:00:00","398.000","60.000","2.800","13.700","0.730","975.200","","0.000","-99.000","-99.000","-99.000","14.000","","13.700",""
"C0A650","2020-03-16 01:00:00","287.000","0.000","0.000","7.300","0.990","988.900","","0.000","-99.000","-99.000","-99.000","7.600","","7.300",""
"C0K400","2020-03-16 01:00:00","65.000","0.000","0.000","17.200","0.820","1012.900","","0.000","-99.000","-99.000","-99.000","18.400","","17.200",""
"C0I370","2020-03-16 01:00:00","671.000","0.000","0.000","13.200","0.950","944.400","","0.000","-99.000","-99.000","-99.000","14.000","","13.200",""
"C0S750","2020-03-16 01:00:00","2280.000","287.000","1.200","4.400","0.620","774.300","","0.000","-99.000","-99.000","-99.000","4.600","","4.400",""
"C0R650","2020-03-16 01:00:00","29.000","89.000","1.100","18.300","0.990","1017.300","","0.000","-99.000","-99.000","-99.000","18.900","","18.300",""
"C0E740","2020-03-16 01:00:00","27.000","244.000","0.600","12.500","0.990","1011.100","","0.000","-99.000","-99.000","-99.000","12.700","","12.100",""
"C0AI20","2020-03-16 01:00:00","25.000","118.000","3.400","15.800","0.590","1019.000","","0.000","-99.000","-99.000","-99.000","15.900","","15.700",""
"C0E550","2020-03-16 01:00:00","84.000","287.000","0.400","12.100","0.930","1011.100","","0.000","-99.000","-99.000","-99.000","12.700","","12.000",""
"C0X060","2020-03-16 01:00:00","19.000","0.000","0.000","14.000","0.950","1019.100","","0.000","-99.000","-99.000","-99.000","14.400","","13.900",""
"C0R510","2020-03-16 01:00:00","31.000","54.000","0.900","18.900","0.860","1016.400","","0.000","-99.000","-99.000","-99.000","19.600","","18.900",""
"C0AC60","2020-03-16 01:00:00","55.000","155.000","0.700","12.500","0.830","1015.000","","0.000","-99.000","-99.000","-99.000","12.900","","12.500",""
"C0UA70","2020-03-16 01:00:00","547.000","100.000","2.300","11.200","0.810","959.700","","0.000","-99.000","-99.000","-99.000","11.200","","11.100",""
"C0G740","2020-03-16 01:00:00","24.000","59.000","0.600","16.900","0.680","1017.300","","0.000","-99.000","-99.000","-99.000","16.900","","16.600",""
"C0F9N0","2020-03-16 01:00:00","75.000","109.000","0.900","18.100","0.780","1010.800","","0.000","-99.000","-99.000","-99.000","18.100","","17.900",""
"C0F9T0","2020-03-16 01:00:00","111.000","0.000","0.000","17.500","0.660","1006.000","","0.000","-99.000","-99.000","-99.000","17.500","","17.300",""
"C0S710","2020-03-16 01:00:00","382.000","12.000","1.100","13.200","0.960","978.500","","0.000","-99.000","-99.000","-99.000","13.500","","13.200",""
"C0M680","2020-03-16 01:00:00","37.000","0.000","0.000","17.200","0.840","1017.100","","0.000","-99.000","-99.000","-99.000","17.500","","17.200",""
"C0X220","2020-03-16 01:00:00","26.000","69.000","0.900","17.000","0.760","1016.500","","0.000","-99.000","-99.000","-99.000","17.400","","17.000",""
"C0R560","2020-03-16 01:00:00","22.000","53.000","0.700","18.600","0.870","1017.600","","0.000","-99.000","-99.000","-99.000","19.200","","18.600",""
"C0F9P0","2020-03-16 01:00:00","26.000","22.000","1.300","16.600","0.750","1017.200","","0.000","-99.000","-99.000","-99.000","16.900","","16.500",""
"C0O970","2020-03-16 01:00:00","71.000","95.000","2.100","14.300","0.960","1011.500","","0.000","-99.000","-99.000","-99.000","14.500","","14.300",""
"C0F0B0","2020-03-16 01:00:00","311.000","70.000","1.400","14.600","0.890","983.600","","0.000","-99.000","-99.000","-99.000","14.600","","13.500",""
"C0R700","2020-03-16 01:00:00","19.000","57.000","6.100","19.400","0.600","1017.800","","0.000","14.400","38.000","","19.400","","19.000",""
"C0R620","2020-03-16 01:00:00","34.000","29.000","4.100","19.200","0.760","1017.000","","0.000","10.100","47.000","","19.300","","19.200",""
"C0C660","2020-03-16 01:00:00","176.000","93.000","1.100","13.900","0.680","1000.400","","0.000","-99.000","-99.000","-99.000","14.000","","13.900",""
"C0SA10","2020-03-16 01:00:00","411.000","354.000","1.200","13.500","0.870","974.100","","0.000","-99.000","-99.000","-99.000","13.500","","13.300",""
"C0M740","2020-03-16 01:00:00","15.000","58.000","0.400","17.100","0.750","1017.300","","0.000","-99.000","-99.000","-99.000","17.200","","17.100",""
"C0K460","2020-03-16 01:00:00","60.000","121.000","0.500","17.100","0.830","1011.900","","0.000","-99.000","-99.000","-99.000","18.200","","17.100",""
"C0X100","2020-03-16 01:00:00","10.000","42.000","0.900","19.300","0.620","1016.500","","0.000","-99.000","-99.000","-99.000","19.400","","19.300",""
"C0K560","2020-03-16 01:00:00","117.000","132.000","0.800","16.200","0.870","1006.900","","0.000","-99.000","-99.000","-99.000","16.900","","16.100",""
"C0R150","2020-03-16 01:00:00","105.000","95.000","1.200","18.000","0.990","1006.100","","0.000","-99.000","-99.000","-99.000","18.300","","18.000",""
"C0S690","2020-03-16 01:00:00","522.000","19.000","0.700","13.400","0.840","961.200","","0.000","-99.000","-99.000","-99.000","13.700","","13.400",""
"C0U870","2020-03-16 01:00:00","474.000","0.000","0.000","11.700","0.690","968.500","","0.000","-99.000","-99.000","-99.000","11.800","","11.600",""
"C0A520","2020-03-16 01:00:00","48.000","49.000","1.200","15.200","0.630","1016.100","","-99.000","-99.000","-99.000","-99.000","15.400","","15.200",""
"C0X130","2020-03-16 01:00:00","27.000","69.000","0.700","18.400","0.830","1016.000","","0.000","-99.000","-99.000","-99.000","18.400","","18.200",""
"C0Z220","2020-03-16 01:00:00","589.000","254.000","1.900","11.100","1.000","955.700","","0.000","-99.000","-99.000","-99.000","11.800","","11.100",""
"C0D560","2020-03-16 01:00:00","147.000","56.000","1.800","14.000","0.690","1003.700","","0.000","-99.000","-99.000","-99.000","14.500","","14.000",""
"C0I380","2020-03-16 01:00:00","258.000","0.000","0.000","16.300","0.960","989.300","","0.000","-99.000","-99.000","-99.000","16.700","","16.200",""
"C0Z020","2020-03-16 01:00:00","211.000","0.000","0.200","14.200","0.990","996.700","","0.000","-99.000","-99.000","-99.000","14.300","","14.200",""
"C0Z190","2020-03-16 01:00:00","62.000","310.000","2.100","17.300","0.660","1014.600","","0.000","-99.000","-99.000","-99.000","17.400","","17.300",""
"C0K440","2020-03-16 01:00:00","35.000","0.000","0.000","16.900","0.720","1015.900","","0.000","-99.000","-99.000","-99.000","17.100","","16.800",""
"C0T900","2020-03-16 01:00:00","160.000","280.000","0.600","14.800","0.730","1001.900","","0.000","-99.000","-99.000","-99.000","14.800","","14.700",""
"C0F9V0","2020-03-16 01:00:00","525.000","167.000","1.700","15.400","0.810","960.100","","0.000","-99.000","-99.000","-99.000","15.400","","15.300",""
"C0UA20","2020-03-16 01:00:00","2619.000","204.000","4.000","1.900","0.270","-99.000","","0.000","-99.000","-99.000","-99.000","2.900","","1.600",""
"C0F9Q0","2020-03-16 01:00:00","149.000","124.000","2.000","16.400","0.770","1001.400","","0.000","-99.000","-99.000","-99.000","16.500","","15.800",""
"C0F9X0","2020-03-16 01:00:00","166.000","62.000","1.200","16.600","0.730","1000.900","","0.000","-99.000","-99.000","-99.000","17.000","","16.600",""
"C0F0D0","2020-03-16 01:00:00","3171.000","156.000","2.800","1.000","0.100","697.200","","0.000","-99.000","-99.000","-99.000","2.100","","1.000",""
"C0S730","2020-03-16 01:00:00","110.000","45.000","4.800","18.200","0.680","1008.100","","0.000","-99.000","-99.000","-99.000","18.300","","18.200",""
"C0T790","2020-03-16 01:00:00","2830.000","292.000","0.400","2.200","0.120","726.900","","0.000","-99.000","-99.000","-99.000","2.300","","1.500",""
"C0M830","2020-03-16 01:00:00","540.000","79.000","0.400","14.700","0.860","959.100","","0.000","-99.000","-99.000","-99.000","14.700","","14.600",""
"C0V750","2020-03-16 01:00:00","50.000","0.000","0.000","18.400","0.810","1014.800","","0.000","-99.000","-99.000","-99.000","19.000","","18.400",""
"C0K530","2020-03-16 01:00:00","12.000","88.000","1.300","16.500","0.680","1018.400","","0.000","-99.000","-99.000","-99.000","16.500","","16.300",""
"C0M780","2020-03-16 01:00:00","30.000","0.000","0.000","17.000","0.820","1016.600","","0.000","-99.000","-99.000","-99.000","17.700","","17.000",""
"C0V360","2020-03-16 01:00:00","94.000","341.000","0.300","14.900","0.970","1008.600","","0.000","-99.000","-99.000","-99.000","15.000","","14.800",""
"C0K510","2020-03-16 01:00:00","10.000","4.000","0.300","16.400","0.780","1017.900","","0.000","-99.000","-99.000","-99.000","17.000","","16.400",""
"C0D650","2020-03-16 01:00:00","97.000","93.000","2.700","14.400","0.640","1009.400","","0.000","-99.000","-99.000","-99.000","14.700","","14.400",""
"C0V630","2020-03-16 01:00:00","19.000","67.000","1.000","18.100","0.740","1017.100","","0.000","-99.000","-99.000","-99.000","18.500","","18.100",""
"C0U910","2020-03-16 01:00:00","17.000","318.000","1.000","15.000","0.750","1020.600","","0.000","-99.000","-99.000","-99.000","15.100","","14.900",""
"C0U600","2020-03-16 01:00:00","10.000","295.000","0.400","13.600","0.790","1020.900","","0.000","-99.000","-99.000","-99.000","14.000","","13.500",""
"C0G820","2020-03-16 01:00:00","29.000","0.000","0.000","16.600","0.820","1016.500","","0.000","-99.000","-99.000","-99.000","16.900","","16.600",""
"C0R590","2020-03-16 01:00:00","72.000","11.000","1.900","17.600","0.990","1011.100","","0.000","-99.000","-99.000","-99.000","17.900","","17.500",""
"C0A9E0","2020-03-16 01:00:00","26.000","78.000","1.100","16.000","0.570","1019.400","","0.000","-99.000","-99.000","-99.000","16.200","","16.000",""
"C0R480","2020-03-16 01:00:00","57.000","0.000","0.200","17.800","0.880","1012.300","","0.000","-99.000","-99.000","-99.000","18.700","","17.800",""
"C0X300","2020-03-16 01:00:00","70.000","0.000","0.000","15.200","0.940","1011.400","","0.000","-99.000","-99.000","-99.000","15.500","","15.200",""
"C0U970","2020-03-16 01:00:00","7.000","242.000","1.100","14.300","0.770","1023.000","","0.000","-99.000","-99.000","-99.000","14.600","","14.200",""
"C0R340","2020-03-16 01:00:00","230.000","27.000","0.900","13.700","0.940","994.100","","0.000","-99.000","-99.000","-99.000","13.900","","13.700",""
"C0M750","2020-03-16 01:00:00","10.000","36.000","0.600","17.000","0.790","1018.400","","0.000","-99.000","-99.000","-99.000","17.100","","17.000",""
"C0I110","2020-03-16 01:00:00","161.000","117.000","0.300","17.500","0.860","1001.900","","0.000","-99.000","-99.000","-99.000","17.700","","17.500",""
"C0V370","2020-03-16 01:00:00","74.000","0.000","0.100","14.700","1.000","1011.700","","0.000","-99.000","-99.000","-99.000","15.000","","14.700",""
"C0C690","2020-03-16 01:00:00","242.000","161.000","1.800","13.500","0.600","992.200","","0.000","-99.000","-99.000","-99.000","13.600","","13.500",""
"C0A540","2020-03-16 01:00:00","401.000","0.000","0.000","9.800","0.940","974.600","","0.000","-99.000","-99.000","-99.000","10.900","","9.800",""
"C0SA60","2020-03-16 01:00:00","6.000","358.000","1.000","16.900","0.780","1020.200","","0.000","-99.000","-99.000","-99.000","17.000","","16.900",""
"C0H950","2020-03-16 01:00:00","192.000","0.000","0.000","15.500","0.990","997.800","","0.000","-99.000","-99.000","-99.000","15.500","","15.200",""
"C0O960","2020-03-16 01:00:00","112.000","90.000","1.100","16.000","0.860","1005.700","","0.000","-99.000","-99.000","-99.000","16.500","","16.000",""
"C0E880","2020-03-16 01:00:00","507.000","97.000","1.800","16.000","0.580","961.300","","0.000","-99.000","-99.000","-99.000","17.200","","16.000",""
"C0AH10","2020-03-16 01:00:00","30.000","117.000","1.600","16.300","0.590","1017.800","","0.000","-99.000","-99.000","-99.000","16.400","","16.300",""
"C0R680","2020-03-16 01:00:00","13.000","39.000","2.500","18.900","0.740","1019.300","","0.000","9.800","53.000","","19.000","","18.800",""
"C0X210","2020-03-16 01:00:00","38.000","147.000","0.800","17.200","0.830","1013.500","","0.000","-99.000","-99.000","-99.000","17.400","","16.900",""
"C0D430","2020-03-16 01:00:00","87.000","0.000","0.000","11.300","0.970","1009.100","","0.000","-99.000","-99.000","-99.000","11.900","","11.300",""
"C0AD30","2020-03-16 01:00:00","20.000","88.000","1.800","16.700","0.540","1017.000","","0.000","-99.000","-99.000","-99.000","16.700","","16.700",""
"C0R240","2020-03-16 01:00:00","87.000","37.000","0.800","16.000","0.930","1008.900","","0.000","-99.000","-99.000","-99.000","16.100","","15.900",""
"C0AI30","2020-03-16 01:00:00","26.000","81.000","3.600","16.300","0.610","1019.400","","0.000","-99.000","-99.000","-99.000","16.500","","16.300",""
"C0U960","2020-03-16 01:00:00","1885.000","2.000","4.800","3.700","1.000","816.800","","0.000","-99.000","-99.000","-99.000","3.700","","2.900",""
"C0T9E0","2020-03-16 01:00:00","415.000","0.000","0.100","13.100","0.740","975.000","","0.000","-99.000","-99.000","-99.000","13.100","","13.000",""
"C0D550","2020-03-16 01:00:00","1956.000","159.000","0.500","4.600","0.940","813.500","","0.000","-99.000","-99.000","-99.000","4.900","","4.500",""
"C0C630","2020-03-16 01:00:00","209.000","78.000","2.000","12.700","0.700","996.700","","0.000","-99.000","-99.000","-99.000","12.700","","12.600",""
"CM0130","2020-03-16 01:00:00","11.000","48.000","1.000","18.700","0.690","1019.100","","0.000","-99.000","-99.000","-99.000","19.000","","18.700",""
"C0W110","2020-03-16 01:00:00","16.000","16.000","3.400","14.000","0.880","1020.800","","0.000","-99.000","-99.000","-99.000","14.000","","13.500",""
"C0R670","2020-03-16 01:00:00","26.000","77.000","4.000","18.900","0.630","1018.100","","0.000","-99.000","-99.000","-99.000","18.900","","18.600",""
"C0X120","2020-03-16 01:00:00","28.000","110.000","1.000","18.400","0.780","1017.600","","0.000","-99.000","-99.000","-99.000","18.700","","18.400",""
"C0R100","2020-03-16 01:00:00","1006.000","263.000","0.500","10.700","0.990","907.200","","0.000","-99.000","-99.000","-99.000","11.000","","10.600",""
"C0C700","2020-03-16 01:00:00","151.000","92.000","2.700","14.500","0.620","1003.600","","0.000","-99.000","-99.000","-99.000","14.700","","14.500",""
"C0W130","2020-03-16 01:00:00","18.000","44.000","2.300","19.600","0.610","1016.300","","0.000","-99.000","-99.000","-99.000","19.600","","19.400",""
"C0F9R0","2020-03-16 01:00:00","20.000","305.000","0.600","17.100","0.740","1018.400","","0.000","-99.000","-99.000","-99.000","17.100","","16.600",""
"C0V660","2020-03-16 01:00:00","25.000","93.000","0.700","18.700","0.760","1016.900","","0.000","-99.000","-99.000","-99.000","19.100","","18.700",""
"C0G780","2020-03-16 01:00:00","27.000","97.000","0.600","17.500","0.690","1016.300","","0.000","-99.000","-99.000","-99.000","17.700","","17.500",""
"C0C590","2020-03-16 01:00:00","72.000","83.000","0.300","12.300","0.760","1011.900","","0.000","-99.000","-99.000","-99.000","12.700","","12.000",""
"C0I520","2020-03-16 01:00:00","3860.000","43.000","4.300","-0.200","0.460","640.800","","-99.000","13.500","52.000","","0.400","","-0.400",""
